Time,torget_pm25_nilu,torget_pm25_iot,torget_opctemp_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction
2022-03-13 06:00:00,6.270859,18.8,1.8,51,1.8,51,0,1005.1,0.8,131
2022-03-13 07:00:00,10.716748,18.8,1.6,52,1.6,52,0,1005.3,1.3,137
2022-03-13 08:00:00,8.448569,19.6,0.8,57,0.8,57,0,1005.9,0.4,149
2022-03-13 09:00:00,9.844805,19.8,3.1,48,3.1,48,0,1006.3,0.6,156
2022-03-13 10:00:00,11.157008,19.6,4.7,47,4.7,47,0,1006.2,1.4,74
2022-03-13 11:00:00,9.603047,20.8,5.3,45,5.3,45,0,1006.2,1.9,76
2022-03-13 12:00:00,5.494475,19.5,6.5,44,6.5,44,0,1005.8,2,32
2022-03-13 13:00:00,7.406556,18.5,6.8,50,6.8,50,0,1005.4,0.6,303
2022-03-13 14:00:00,9.964176,19.6,8.7,42,8.7,42,0,1005,4.4,171
2022-03-13 15:00:00,5.299211,21.6,8.4,38,8.4,38,0,1004.6,4.3,182
2022-03-13 16:00:00,8.75689,20.4,8.4,34,8.4,34,0,1004.3,6,179
2022-03-13 17:00:00,8.953483,19.7,8.7,31,8.7,31,0,1004.2,4.8,175
2022-03-13 18:00:00,7.107821,19,8.1,30,8.1,30,0,1004.3,3.7,188
2022-03-13 19:00:00,5.06462,18.1,7.8,29,7.8,29,0,1004.4,3.1,194
2022-03-13 20:00:00,7.908938,19.1,7.6,29,7.6,29,0,1004.6,4.6,172
2022-03-13 21:00:00,7.95225,19.4,7.5,29,7.5,29,0,1004.8,3.8,195
2022-03-13 22:00:00,9.668178,18.5,7.6,28,7.6,28,0,1004.8,5.8,181
2022-03-13 23:00:00,7.018813,17.3,7.2,29,7.2,29,0,1005,7.6,176
2022-03-14 00:00:00,7.214969,19.5,7,29,7,29,0,1005.3,7.9,181
2022-03-14 01:00:00,6.317955,16.2,6.8,30,6.8,30,0,1005.6,5,199
2022-03-14 02:00:00,5.403743,17.6,6.4,31,6.4,31,0,1006.1,4,191
2022-03-14 03:00:00,8.940922,16.7,6.4,29,6.4,29,0,1006.3,2.8,181
2022-03-14 04:00:00,7.426186,17,5.5,32,5.5,32,0,1006.7,2.1,217
2022-03-14 05:00:00,6.272825,14.2,5.8,30,5.8,30,0,1006.5,2.1,164
2022-03-14 06:00:00,7.616525,17.6,5,32,5,32,0,1006.6,1,139
2022-03-14 07:00:00,8.037317,18.2,3.3,39,3.3,39,0,1006.1,1.8,98
2022-03-14 08:00:00,22.195644,18.3,3.2,41,3.2,41,0,1006.1,1,201
2022-03-14 09:00:00,21.151058,15.7,7.1,29,7.1,29,0,1005.8,2.5,203
2022-03-14 10:00:00,13.647269,15.9,7.1,34,7.1,34,0,1005.8,1,263
2022-03-14 11:00:00,7.695032,16.5,8.6,44,8.6,44,0,1005.8,1.2,288
2022-03-14 12:00:00,11.631737,16.5,9.9,29,9.9,29,0,1005.6,2,252
2022-03-14 13:00:00,9.35096,15.4,10.8,29,10.8,29,0,1005.8,0.6,313
2022-03-14 14:00:00,7.300287,15,10.3,27,10.3,27,0,1006.1,2.2,217
2022-03-14 15:00:00,7.454056,16.9,11.4,27,11.4,27,0,1006.3,0.5,289
2022-03-14 16:00:00,9.987674,16.2,11,27,11,27,0,1006.4,1.9,220
2022-03-14 17:00:00,10.98517,16.3,10.6,27,10.6,27,0,1006.6,2.2,186
2022-03-14 18:00:00,5.447508,18.1,7.2,40,7.2,40,0,1006.9,0.1,354
2022-03-14 19:00:00,8.590197,18.3,7.6,34,7.6,34,0,1006.5,2.1,187
2022-03-14 20:00:00,17.664436,19.8,6.4,37,6.4,37,0,1006.6,1.5,187
2022-03-14 21:00:00,15.564203,19.3,4.3,44,4.3,44,0,1006.8,1.1,72
2022-03-14 22:00:00,14.742243,21.4,2.4,51,2.4,51,0,1007.1,1.2,136
2022-03-14 23:00:00,19.635162,19.6,3.2,46,3.2,46,0,1007.2,0.4,212
2022-03-15 00:00:00,16.454037,21.7,3.4,42,3.4,42,0,1006.7,1.8,290
2022-03-15 01:00:00,12.494064,19.6,1.8,47,1.8,47,0,1006.4,0.4,26
2022-03-15 02:00:00,12.695832,19.6,1.5,51,1.5,51,0,1006.1,0.6,183
2022-03-15 03:00:00,12.073777,19.3,0.4,56,0.4,56,0,1005.7,0.3,339
2022-03-15 04:00:00,7.688643,16.3,0,57,0,57,0,1005.6,0.8,171
2022-03-15 05:00:00,5.594146,18.4,1.6,48,1.6,48,0,1005.7,1.4,161
2022-03-15 06:00:00,7.251285,17.7,0.7,53,0.7,53,0,1005.6,0.5,52
2022-03-15 07:00:00,10.413724,18.4,0.3,54,0.3,54,0,1005.3,0.5,165
2022-03-15 08:00:00,13.609409,21.2,0.6,60,0.6,60,0,1005.2,0.6,83
2022-03-15 09:00:00,13.404358,19.6,2.6,51,2.6,51,0,1005,0.7,210
2022-03-15 10:00:00,16.060677,17.1,3.6,57,3.6,57,0,1004.5,1.3,43
2022-03-15 11:00:00,18.007668,19.1,5.3,52,5.3,52,0,1003.7,2.2,28
2022-03-15 12:00:00,9.633398,17.7,5.3,47,5.3,47,0,1003.1,1.4,18
2022-03-15 13:00:00,12.968163,17,6.6,41,6.6,41,0,1002.4,1.7,14
2022-03-15 14:00:00,12.38733,18.1,8,41,8,41,0,1001.6,1.5,7
2022-03-15 15:00:00,9.968637,17.8,8.4,46,8.4,46,0,1001.1,1.1,34
2022-03-15 16:00:00,9.165252,17.3,9.4,43,9.4,43,0,1000.6,0.7,21
2022-03-15 17:00:00,11.806481,18.6,8.8,40,8.8,40,0,1000.7,1.5,258
2022-03-15 18:00:00,12.041646,20.3,6.6,52,6.6,52,0,1001,1.4,237
2022-03-15 19:00:00,14.358673,20.6,6.5,39,6.5,39,0,1001.5,2.6,188
2022-03-15 20:00:00,18.376947,20.8,5.5,42,5.5,42,0,1002.1,1.8,213
2022-03-15 21:00:00,19.349716,21.2,4.5,45,4.5,45,0,1002.5,2.5,227
2022-03-15 22:00:00,14.242826,20.2,3.3,51,3.3,51,0,1002.9,3,228
2022-03-15 23:00:00,12.262226,18.2,2.5,53,2.5,53,0,1003.4,2.1,232
2022-03-16 00:00:00,11.94717,18.4,1.4,59,1.4,59,0,1003.9,0.9,65
2022-03-16 01:00:00,10.823899,19.1,0.8,60,0.8,60,0,1003.9,1,54
2022-03-16 02:00:00,10.237915,18,0.5,61,0.5,61,0,1003.9,0.4,146
2022-03-16 03:00:00,10.294926,19.8,-0.1,64,-0.1,64,0,1004.2,1.2,153
2022-03-16 04:00:00,9.870266,18.8,0.7,62,0.7,62,0,1004.5,1.4,234
2022-03-16 05:00:00,14.131188,19.7,-0.2,64,-0.2,64,0,1004.7,0.8,186
2022-03-16 06:00:00,9.104167,17.2,-0.2,65,-0.2,65,0,1004.9,1.4,215
2022-03-16 07:00:00,9.438177,19.2,-0.8,67,-0.8,67,0,1005.1,1.1,206
2022-03-16 08:00:00,14.027989,18.2,-0.2,67,-0.2,67,0,1005.3,1.5,51
2022-03-16 09:00:00,15.102167,20.6,5.5,43,5.5,43,0,1005.2,2.1,194
2022-03-16 10:00:00,,19.4,6.6,40,6.6,40,0,1005.4,3,208
2022-03-16 11:00:00,,19.8,7.2,38,7.2,38,0,1005.3,3.2,201
2022-03-16 12:00:00,,21.1,7.5,38,7.5,38,0,1005.5,3.5,193
2022-03-16 13:00:00,,18.5,8.4,35,8.4,35,0,1005.7,4.4,190
2022-03-16 14:00:00,,17.4,8.4,36,8.4,36,0,1005.9,4.5,180
2022-03-16 15:00:00,,17.8,8.5,36,8.5,36,0,1006.3,4.1,185
2022-03-16 16:00:00,,17.6,8.5,38,8.5,38,0,1006.3,5.3,180
2022-03-16 17:00:00,,17.4,8.2,42,8.2,42,0,1006.3,3.6,202
2022-03-16 18:00:00,,18,8.3,43,8.3,43,0,1006.5,5.1,186
2022-03-16 19:00:00,,17,7.8,46,7.8,46,0,1006.9,3.5,198
2022-03-16 20:00:00,,18.4,7.9,47,7.9,47,0,1007,3.8,197
2022-03-16 21:00:00,,18.5,8.2,47,8.2,47,0,1006.9,4.8,183
2022-03-16 22:00:00,,18.1,7.9,48,7.9,48,0,1007.1,5,181
2022-03-16 23:00:00,,17.3,7.6,50,7.6,50,0,1007.4,4.5,187
2022-03-17 00:00:00,,17,7.6,50,7.6,50,0,1007.7,3.8,190
2022-03-17 01:00:00,,16.6,7.4,51,7.4,51,0,1007.5,5.6,174
2022-03-17 02:00:00,,16.6,6.8,53,6.8,53,0,1006.8,5.4,172
2022-03-17 03:00:00,,17.1,6.8,54,6.8,54,0,1007.5,2.5,167
2022-03-17 04:00:00,,16.8,6.3,56,6.3,56,0,1006.9,4.3,180
2022-03-17 05:00:00,,16.5,6.1,58,6.1,58,0,1007.4,2.1,181
2022-03-17 06:00:00,,16,6.4,55,6.4,55,0,1007.1,4,197
2022-03-17 07:00:00,,15.3,6.3,52,6.3,52,0,1006.6,3.9,190
2022-03-17 08:00:00,,14.4,6.1,52,6.1,52,0,1006.8,3.6,194
2022-03-17 09:00:00,,14.2,5.9,51,5.9,51,0,1006.7,5.5,196
2022-03-17 10:00:00,,14.4,6.1,48,6.1,48,0,1006.1,4.1,188
2022-03-17 11:00:00,,15.1,6.6,47,6.6,47,0,1006,6.9,170
2022-03-17 12:00:00,,14.7,6.5,51,6.5,51,0,1006.1,5.3,181
2022-03-17 13:00:00,,15,6.4,55,6.4,55,0,1005.3,3.7,190
2022-03-17 14:00:00,,17.5,6.8,54,6.8,54,0,1004.1,6.1,185
2022-03-17 15:00:00,,18.1,6.1,59,6.1,59,0,1003.4,3.3,176
2022-03-17 16:00:00,8.484473,18.9,6.4,56,6.4,56,0,1002.7,5.3,167
2022-03-17 17:00:00,10.599967,19.6,6.5,56,6.5,56,0,1001.4,4.9,170
2022-03-17 18:00:00,8.953868,18.2,6.3,58,6.3,58,0,1000.5,4.6,166
2022-03-17 19:00:00,6.934704,16.8,6.4,58,6.4,58,0,999.7,5.1,177
2022-03-17 20:00:00,3.353469,18,6.4,57,6.4,57,0,998.8,6.8,180
2022-03-17 21:00:00,7.114176,16.2,5.8,56,5.8,56,0,998.9,5.4,193
2022-03-17 22:00:00,8.752096,14.9,5.5,55,5.5,55,0,999.7,5,198
2022-03-17 23:00:00,4.609637,13.9,5.1,56,5.1,56,0,1000.3,4.1,200
2022-03-18 00:00:00,3.295493,13.3,4.3,58,4.3,58,0,1000.7,2.5,211
2022-03-18 01:00:00,3.690893,13.4,5,53,5,53,0,1001.6,4.1,197
2022-03-18 02:00:00,1.859762,12.8,5.1,52,5.1,52,0,1003,4.1,193
2022-03-18 03:00:00,-0.461355,12.7,4.6,55,4.6,55,0,1004.8,2.8,206
2022-03-18 04:00:00,1.668189,13,4,70,4,70,0,1006.1,3.1,214
2022-03-18 05:00:00,-1.687119,12.8,3.9,73,3.9,73,0,1007.8,5.3,225
2022-03-18 06:00:00,-1.65407,12.3,3,78,3,78,0,1009.6,3.6,226
2022-03-18 07:00:00,0.326531,13,2.8,79,2.8,79,0,1011.1,3,209
2022-03-18 08:00:00,1.506855,12.6,2.9,77,2.9,77,0,1012.6,3.1,216
2022-03-18 09:00:00,2.040565,13.8,3.5,76,3.5,76,0,1014.1,3.9,163
2022-03-18 10:00:00,4.299577,13.1,5,67,5,67,0,1015.2,2.5,195
2022-03-18 11:00:00,2.850352,13.1,3.5,66,3.5,66,0,1017.1,7.3,234
2022-03-18 12:00:00,-0.900653,12.4,4.1,69,4.1,69,0,1018.2,5.4,213
2022-03-18 13:00:00,2.679619,12.9,5.5,62,5.5,62,0,1018.8,4.3,219
2022-03-18 14:00:00,2.45973,13.2,5.9,56,5.9,56,0,1019.3,4.7,232
2022-03-18 15:00:00,3.26636,13.2,6.4,52,6.4,52,0,1019.9,4.5,229
2022-03-18 16:00:00,1.187814,13.9,6.8,45,6.8,45,0,1020.1,4.9,225
2022-03-18 17:00:00,3.456719,14.1,6.6,45,6.6,45,0,1020.3,3.4,227
2022-03-18 18:00:00,1.51829,13.5,5.9,45,5.9,45,0,1020.7,2.3,206
2022-03-18 19:00:00,1.112851,15.2,5.7,42,5.7,42,0,1021.2,2.7,190
2022-03-18 20:00:00,4.522337,15,4.3,47,4.3,47,0,1021.4,1.5,226
2022-03-18 21:00:00,4.329551,13.1,5.1,44,5.1,44,0,1021.8,3.9,179
2022-03-18 22:00:00,4.336151,12.9,5.3,45,5.3,45,0,1021.5,4.1,179
2022-03-18 23:00:00,3.871823,13,6,45,6,45,0,1021,4.6,182
2022-03-19 00:00:00,3.840863,13,6.5,45,6.5,45,0,1020.3,4.5,180
2022-03-19 01:00:00,1.578776,13.5,6.8,46,6.8,46,0,1019.9,4.2,187
2022-03-19 02:00:00,5.67165,13.9,7.3,46,7.3,46,0,1019.9,3.8,212
2022-03-19 03:00:00,1.701159,14.3,6.6,50,6.6,50,0,1019.8,2.4,234
2022-03-19 04:00:00,3.279459,14,7.7,44,7.7,44,0,1020,3.4,213
2022-03-19 05:00:00,3.388193,14.5,7.8,50,7.8,50,0,1020.3,1.5,209
2022-03-19 06:00:00,3.834388,14.3,7.1,48,7.1,48,0,1020.2,2.1,225
2022-03-19 07:00:00,5.514001,14.4,6.9,49,6.9,49,0,1020.7,2.4,218
2022-03-19 08:00:00,4.994696,14.5,8.5,45,8.5,45,0,1021.4,2.5,208
2022-03-19 09:00:00,-0.131043,14.7,10,42,10,42,0,1021.8,3.7,192
2022-03-19 10:00:00,2.170862,15.5,12,39,12,39,0,1022.5,4.2,215
2022-03-19 11:00:00,3.448024,16.1,12.7,38,12.7,38,0,1023.2,5.1,230
2022-03-19 12:00:00,0.224849,16.9,13.6,34,13.6,34,0,1024,6,236
2022-03-19 13:00:00,4.357145,17.3,13.9,35,13.9,35,0,1024.7,4,238
2022-03-19 14:00:00,4.387732,18.4,13.8,33,13.8,33,0,1025.4,4.4,236
2022-03-19 15:00:00,2.476077,18.4,13.2,34,13.2,34,0,1025.7,2.6,216
2022-03-19 16:00:00,4.955881,17.7,12.6,36,12.6,36,0,1026,2.5,233
2022-03-19 17:00:00,3.156039,19.5,12.1,38,12.1,38,0,1026.2,1.9,263
2022-03-19 18:00:00,3.999381,19.7,9.9,46,9.9,46,0,1026.5,0.6,258
2022-03-19 19:00:00,15.516452,20.1,6.8,55,6.8,55,0,1026.9,1.1,185
2022-03-19 20:00:00,12.409204,18.4,8.5,48,8.5,48,0,1027.1,1.6,172
2022-03-19 21:00:00,10.712669,16.7,7.2,55,7.2,55,0,1027.5,2.2,194
2022-03-19 22:00:00,9.266787,15.6,5.9,56,5.9,56,0,1027.6,1.6,202
2022-03-19 23:00:00,5.643771,15.1,3.7,66,3.7,66,0,1027.5,1.4,207
2022-03-20 00:00:00,8.195994,16.1,2.7,69,2.7,69,0,1027.5,0.8,258
2022-03-20 01:00:00,7.140904,15.2,1.2,72,1.2,72,0,1027.4,1,222
2022-03-20 02:00:00,6.083814,14.5,4,61,4,61,0,1027.1,1.7,187
2022-03-20 03:00:00,2.256532,13.4,2,69,2,69,0,1026.7,0.4,76
2022-03-20 04:00:00,7.8972,12.5,0.2,73,0.2,73,0,1026.4,0.3,306
2022-03-20 05:00:00,6.107409,11.9,0.4,73,0.4,73,0,1026.3,0.7,195
2022-03-20 06:00:00,5.620584,11.7,-0.5,79,-0.5,79,0,1026.1,0.2,51
2022-03-20 07:00:00,5.56986,12.4,-0.1,82,-0.1,82,0,1026,0.3,325
2022-03-20 08:00:00,1.075472,13.5,1.2,78,1.2,78,0,1025.7,0.7,280
2022-03-20 09:00:00,7.107179,13.9,3.9,67,3.9,67,0,1025.5,0.7,198
2022-03-20 10:00:00,2.992789,14.2,5.5,61,5.5,61,0,1025,0.8,21
2022-03-20 11:00:00,4.842668,14.6,7.1,53,7.1,53,0,1024.5,1.1,3
2022-03-20 12:00:00,3.718335,14.8,7.8,53,7.8,53,0,1023.8,1.5,41
2022-03-20 13:00:00,5.297515,16,9.1,48,9.1,48,0,1023.1,1.8,28
2022-03-20 14:00:00,10.534942,16.5,10.3,47,10.3,47,0,1022.6,1.5,30
2022-03-20 15:00:00,9.11947,17.6,9.5,49,9.5,49,0,1021.5,1.2,67
2022-03-20 16:00:00,8.50558,17.7,9.9,48,9.9,48,0,1020.8,0.5,19
2022-03-20 17:00:00,10.56496,17,9.1,56,9.1,56,0,1020.1,0.4,346
2022-03-20 18:00:00,8.62066,16.7,7.3,64,7.3,64,0,1019.2,0.5,333
2022-03-20 19:00:00,9.612776,20.9,8.6,52,8.6,52,0,1018.4,1.9,172
2022-03-20 20:00:00,14.608255,19.1,11,39,11,39,0,1018.1,2.5,194
2022-03-20 21:00:00,15.868821,18.5,7.5,54,7.5,54,0,1017.9,1.3,183
2022-03-20 22:00:00,10.415218,18.4,4.9,68,4.9,68,0,1017.7,0.5,145
2022-03-20 23:00:00,13.8093,15.4,7,53,7,53,0,1017.7,2.1,210
2022-03-21 00:00:00,4.307864,13.9,4.6,61,4.6,61,0,1018.2,2.8,224
2022-03-21 01:00:00,4.51754,13.5,4.4,54,4.4,54,0,1018.5,0.8,222
2022-03-21 02:00:00,1.596452,13.2,4,56,4,56,0,1018.6,1.3,90
2022-03-21 03:00:00,7.522999,12.4,1.4,67,1.4,67,0,1018.6,0.6,170
2022-03-21 04:00:00,3.972394,12.1,0.4,72,0.4,72,0,1018.3,0.8,178
2022-03-21 05:00:00,5.276452,11.6,0.7,73,0.7,73,0,1018.4,1.9,221
2022-03-21 06:00:00,3.812481,11.7,1.3,70,1.3,70,0,1018.2,2.2,209
2022-03-21 07:00:00,3.589393,13,-0.5,75,-0.5,75,0,1018.7,0.4,62
2022-03-21 08:00:00,5.078125,13.4,2,67,2,67,0,1019,0.2,334
2022-03-21 09:00:00,7.53727,12.8,4.7,52,4.7,52,0,1019.1,0.8,227
2022-03-21 10:00:00,6.317245,12.9,6,53,6,53,0,1019.1,1.1,35
2022-03-21 11:00:00,6.541165,12.9,6.1,60,6.1,60,0,1019.1,1.8,24
2022-03-21 12:00:00,4.140401,12.9,6.9,48,6.9,48,0,1018.7,1.9,45
2022-03-21 13:00:00,6.569688,13.5,7.4,45,7.4,45,0,1018.4,2.6,22
2022-03-21 14:00:00,7.183836,13,7.7,44,7.7,44,0,1017.9,2.2,23
2022-03-21 15:00:00,8.898337,13.3,8.6,41,8.6,41,0,1017.3,2.3,38
2022-03-21 16:00:00,9.82986,14.4,8.5,45,8.5,45,0,1016.8,2.2,19
2022-03-21 17:00:00,10.446505,13.9,7.9,48,7.9,48,0,1016.4,2.2,47
2022-03-21 18:00:00,6.55327,14.1,6.3,54,6.3,54,0,1016,1.5,61
2022-03-21 19:00:00,10.856311,15.6,3.7,65,3.7,65,0,1015.8,1.4,76
2022-03-21 20:00:00,10.417329,17.6,3.3,66,3.3,66,0,1015.6,0.8,167
2022-03-21 21:00:00,15.048201,16.5,3.2,61,3.2,61,0,1015.4,0.8,172
2022-03-21 22:00:00,10.523468,15.3,1.8,58,1.8,58,0,1015.2,1.7,230
2022-03-21 23:00:00,8.973121,15.6,1.1,62,1.1,62,0,1015.1,0.6,43
2022-03-22 00:00:00,12.011724,14.1,-0.3,64,-0.3,64,0,1015.2,0.9,209
2022-03-22 01:00:00,10.360108,13.9,1.1,57,1.1,57,0,1015,1.3,206
2022-03-22 02:00:00,3.823764,13.4,0.8,56,0.8,56,0,1015,1.6,202
2022-03-22 03:00:00,7.481644,13.4,0.4,57,0.4,57,0,1014.5,1.3,201
2022-03-22 04:00:00,7.271061,13.4,0.6,55,0.6,55,0,1014.3,1.5,166
2022-03-22 05:00:00,3.463127,13.4,-1.6,64,-1.6,64,0,1014,0.6,148
2022-03-22 06:00:00,5.389014,13.6,-0.9,60,-0.9,60,0,1013.8,0.9,164
2022-03-22 07:00:00,7.330599,14.7,-2,68,-2,68,0,1014,0.6,146
2022-03-22 08:00:00,8.167699,16.4,0.1,72,0.1,72,0,1014.3,0.4,87
2022-03-22 09:00:00,12.065239,15.2,1.5,63,1.5,63,0,1014.4,0.8,200
2022-03-22 10:00:00,13.53711,15.5,2.5,62,2.5,62,0,1014.7,1.4,233
2022-03-22 11:00:00,8.731419,16.5,2.1,59,2.1,59,0,1014.8,2.1,225
2022-03-22 12:00:00,11.43593,16.3,3.8,50,3.8,50,0,1014.7,2.2,225
2022-03-22 13:00:00,15.308851,17.1,5.3,44,5.3,44,0,1014.9,2.5,217
2022-03-22 14:00:00,12.769179,16.3,5.6,47,5.6,47,0,1015,1.3,212
2022-03-22 15:00:00,12.799364,17.3,5.7,53,5.7,53,0,1015,2,213
2022-03-22 16:00:00,12.552936,16.7,5.6,55,5.6,55,0,1015,1.5,218
2022-03-22 17:00:00,10.796133,17,5.4,57,5.4,57,0,1015.1,2.1,227
2022-03-22 18:00:00,10.874321,19.2,5.1,62,5.1,62,0,1015.2,2.3,213
2022-03-22 19:00:00,10.234864,20.7,4.9,70,4.9,70,0,1015.4,2.8,223
2022-03-22 20:00:00,14.845558,22.3,4.7,73,4.7,73,0,1015.5,3.4,214
2022-03-22 21:00:00,14.863923,22.7,4.2,74,4.2,74,0,1015.8,2.4,182
2022-03-22 22:00:00,12.215166,24,3.8,77,3.8,77,0,1015.9,1.4,182
2022-03-22 23:00:00,15.594228,24.3,3.4,78,3.4,78,0,1015.7,1.4,202
2022-03-23 00:00:00,19.825815,22.1,3,79,3,79,0,1015.4,1.9,220
2022-03-23 01:00:00,14.409006,20.1,2.4,81,2.4,81,0,1015.1,1.7,219
2022-03-23 02:00:00,12.583766,18.8,2.3,80,2.3,80,0,1014.7,2.2,191
2022-03-23 03:00:00,10.151416,18.5,2.2,77,2.2,77,0,1014.6,1.7,220
2022-03-23 04:00:00,9.818917,16.7,1.9,76,1.9,76,0,1014,2.6,217
2022-03-23 05:00:00,8.545012,16.4,0.7,81,0.7,81,0,1013.8,3.3,224
2022-03-23 06:00:00,10.014337,16.2,1,76,1,76,0,1013.4,3.4,232
2022-03-23 07:00:00,6.258097,16.3,1.3,73,1.3,73,0,1013,2.8,227
2022-03-23 08:00:00,8.351218,16.8,2.1,68,2.1,68,0,1012.9,2.5,231
2022-03-23 09:00:00,14.793295,16.8,3.2,64,3.2,64,0,1012.8,2.6,220
2022-03-23 10:00:00,10.923935,17.8,6.2,53,6.2,53,0.1,1012.5,2.9,226
2022-03-23 11:00:00,11.080003,18.6,7.7,49,7.7,49,0,1012.2,1.9,239
2022-03-23 12:00:00,9.180372,18.1,9.2,40,9.2,40,0,1011.7,3.1,225
2022-03-23 13:00:00,12.386201,18.4,10,39,10,39,0,1011.3,2.7,210
2022-03-23 14:00:00,10.800459,20,8,65,8,65,0,1010.9,0.6,43
2022-03-23 15:00:00,10.8763,22.8,10.8,43,10.8,43,0,1010.1,1.6,224
2022-03-23 16:00:00,13.597686,21.7,11.8,38,11.8,38,0,1009.4,3.7,224
2022-03-23 17:00:00,13.242345,21.3,11,39,11,39,0,1008.6,2.6,198
2022-03-23 18:00:00,15.479892,17.9,10.2,37,10.2,37,0,1007.8,2.6,211
2022-03-23 19:00:00,6.938661,18.4,10.3,38,10.3,38,0,1007.6,3,212
2022-03-23 20:00:00,6.526833,19.2,10.2,41,10.2,41,0,1007.2,3.3,221
2022-03-23 21:00:00,11.435733,19.3,10.2,47,10.2,47,0,1006.8,3.2,207
2022-03-23 22:00:00,9.755347,19.7,9.3,52,9.3,52,0,1006.6,3.4,216
2022-03-23 23:00:00,11.317573,20.1,9.4,55,9.4,55,0,1006,3.4,204
2022-03-24 00:00:00,9.576066,20.7,9.5,59,9.5,59,0,1005.7,4.2,215
2022-03-24 01:00:00,9.56091,21.6,9.5,60,9.5,60,0,1005.5,2.9,194
2022-03-24 02:00:00,15.190411,24.8,9.3,60,9.3,60,0,1005.1,3.2,210
